v1 v2
12692 26800
2930 18496
9899 10922
3976 17762
585 15106
8319 25838
10410 33229
10950 22346
7859 41487
9874 19487
3732 11825
13342 22808
1557 20952
17376 33634
19495 22312
27250 31083
1103 19542
1491 1522
32530 32532
7385 10163
3649 16165
8884 30089
2573 8765
15380 20869
1521 11181
6865 11889
26931 27371
8302 23670
30411 57937
5765 17418
8608 30133
33632 41920
5178 31616
21516 52775
2499 10177
13216 13240
8471 10562
3187 14018
22611 39778
9617 45324
12187 38085
4905 7250
19562 36378
11179 11193
23640 39392
17181 18416
10589 55035
20103 24756
1729 39893
24990 34369
2895 15800
7394 38035
9911 13503
12036 28073
4153 4274
5116 16535
5302 18896
15214 50989
3093 15208
8695 27444
21544 24574
11749 16373
4459 20661
11060 19880
21725 36111
29250 38564
19294 30669
25272 29364
52401 54469
23545 26832
19755 20337
1842 4290
2211 9472
15140 15173
16675 17313
8370 15876
9843 15419
25219 42302
3873 11698
17632 18943
23961 30735
4674 26232
19519 34755
207 13093
3156 7492
10929 19121
12974 22671
399 27414
28241 32797
11857 20417
22945 23729
280 19566
1618 7344
4354 15702
11965 47041
26744 33857
17140 30991
10521 16041
16216 19231
7054 31062
31134 32518
6837 7737
9773 24428
451 31052
9443 42540
21126 32166
6208 12601
3381 17505
1084 4919
1745 45760
2676 20289
7852 13670
19610 20957
21045 39490
22683 35920
2926 17562
1789 4247
1900 3633
1937 3641
5040 13196
1495 1604
31369 33467
27941 27947
4545 26458
9912 20955
10144 10259
2607 17066
589 12583
1391 12285
16295 38896
48223 62104
4454 25075
6169 6955
5081 23185
9366 21846
12842 16490
3703 25558
1734 3253
26430 34684
21470 40255
23901 27160
16283 24136
20606 32179
6977 8363
11642 48940
451 1966
9894 34830
7842 7858
12852 13684
25749 35991
6802 20676
23 31394
1528 5123
554 24609
9904 35993
19794 30527
3482 20403
13073 33774
16533 30968
16031 34497
5027 27543
13927 16173
5469 9802
26388 39902
4064 56455
3359 31958
7868 38511
20587 23073
1941 9899
20303 27337
16802 24773
27437 41226
1299 7403
13812 21070
4468 54265
10293 20320
10950 19211
26703 40148
7999 21902
29472 31342
3636 8414
17342 18059
4238 6702
4696 4705
14367 21827
8115 10996
5212 18259
119 13566
19581 20060
33201 46087
46528 63156
30831 30837
49793 59121
6041 9487
31713 31719
19206 28076
7255 10637
20167 21207
27312 32391
41334 41344
16579 25272
8594 15245
11838 22351
35666 41337
29639 41965
5157 34450
7592 30474
7892 7904
54493 63691
7741 13121
3530 4091
3583 11832
20067 27334
15024 22996
489 5063
8515 13637
13315 21827
896 9423
7179 9660
3861 3862
8432 31044
12145 20253
25181 40937
26968 43452
3963 9939
7199 12783
12129 22799
24938 30514
31521 43727
849 1048
5076 7208
834 19758
8435 27624
8760 20412
11888 13853
28125 38667
897 18085
2043 17124
8284 18446
35391 36855
12661 29068
1616 11565
27067 32515
21997 26732
4909 12292
280 7301
15188 26657
22783 31889
3639 5173
39175 40048
2332 3374
3344 3642
16104 53170
26564 27413
7378 26280
13823 18336
22295 25592
25449 42028
2809 8176
118 18841
6836 6905
8376 31559
1293 13294
10637 23472
7179 25088
3712 12991
9795 47485
10447 14483
6265 15720
40341 44434
3479 13150
4824 13842
12563 33446
22227 26470
25051 38491
9845 10145
4454 11875
6534 7619
7748 10509
827 27396
7532 13233
3206 3213
2945 9131
18808 27988
7110 19559
11095 40113
15979 48456
19029 26230
743 10061
7920 11549
3615 7596
8624 9814
11263 22678
10513 30723
15335 24979
24871 25233
42 26560
12555 18290
16351 26627
57611 59596
21197 34517
2732 6434
4376 8541
33203 41235
11396 46355
6638 13534
3095 40796
26632 42423
16723 22683
18905 27052
10495 10513
3087 12776
19863 34624
9713 40333
13476 33986
5363 5793
8582 39695
11317 35559
24973 39391
4856 12308
2327 26436
5937 5970
17247 19105
6181 6207
13357 13818
18059 41187
10887 28196
29510 34676
351 31832
1547 5492
20222 31346
390 11375
34968 48053
1700 54397
8666 9871
19758 26219
21075 21522
32598 41773
603 10997
49808 51359
42844 58007
2665 11082
22358 30187
6314 8515
6677 7661
12272 15149
12542 26232
13792 18338
14780 15121
13200 28330
7466 33290
15744 19417
16813 39716
17255 23117
21258 27981
6205 8235
8570 11871
5 12367
11318 11784
9367 9996
23396 32447
8573 12272
17760 35937
24473 29040
2333 2343
26929 27219
32021 32719
7925 15232
469 859
10380 44736
17376 26137
33024 45819
33932 45173
7681 46447
8615 25380
32550 45539
33017 33022
11861 11871
4823 21120
1267 5987
12776 23986
11420 23488
3117 16926
3612 9741
19203 20137
2752 34152
13792 29064
5873 16753
36756 37998
59851 59853
3432 11513
11153 25958
11017 21140
22331 24373
24151 26774
469 46276
11367 19274
22004 44782
1223 2889
941 28886
1408 1884
12252 12274
287 6269
38188 38191
3940 30216
12337 27463
13006 22963
3593 9960
6155 20322
6679 22935
2749 7051
26625 33199
7740 7919
10688 19952
7869 26370
10097 21974
27833 36878
32588 41028
3873 3933
1085 5382
3078 28147
19463 50563
22776 26536
8510 13620
10799 24798
27829 58914
6985 10473
81 84
3403 6838
469 10628
1725 10999
6957 11741
4606 13331
22945 26570
14882 15589
24047 44401
9175 11230
19479 27589
6282 11108
12333 14702
13235 22311
27587 37706
23818 28915
509 533
26378 26380
38480 53239
5060 8397
14689 23016
4308 10524
10155 29115
8720 9231
6429 21891
12338 39132
26546 48511
6927 7726
30058 30487
41768 41775
8104 17721
1754 2968
12970 12991
34823 49696
21988 22355
14582 19163
56900 56901
13476 14960
40933 53081
7676 13690
27035 39190
1121 1122
13230 16496
28240 37130
14970 38198
5349 11224
1918 9238
8272 14913
16989 34316
9291 15567
15190 23196
35627 51212
5624 5866
18298 19436
14959 36952
42461 42472
13858 26354
22710 43788
6717 45716
24040 30294
6216 12287
4668 15170
5064 7507
13728 28784
7668 7689
15718 25890
3819 4974
4330 6945
6900 36612
8695 15570
471 18660
51296 51297
799 31846
5242 5243
13070 20697
3357 16287
16677 18067
18343 40382
1980 5121
17374 27248
2325 11824
15166 39141
16033 24444
39921 40442
11653 27068
14426 37139
6625 10783
19091 19093
37477 41091
24755 32530
7831 18277
7862 7864
12335 19577
6509 7663
6210 20075
8605 11797
15386 24412
9165 18610
6070 8381
7368 13670
34731 35151
15268 17921
9226 14236
905 935
2694 5907
5176 12766
11114 18893
3711 36400
4255 26607
16019 21092
19140 34478
9907 29142
5447 7121
8566 10955
15403 37710
9732 15348
19413 33811
21796 33962
5969 23036
4374 9900
17654 23628
19691 38754
24726 61777
21359 21596
2783 12749
12387 12604
1385 14962
20577 25312
12041 24755
17320 39162
11566 25462
27332 28573
1534 7681
30927 39682
20179 37981
8706 36328
19493 25580
10810 11318
21249 26510
7268 38875
11906 20631
1900 3986
20816 25217
24372 26954
183 12225
5250 6427
33729 33972
32885 37135
24324 33641
56 786
494 8729
7691 9794
16833 25586
395 3287
7751 53189
3683 3708
892 25902
6735 28338
37291 49845
42507 47419
20772 28863
11271 14941
8297 29369
4432 12006
964 2919
27396 52970
3333 3338
45894 45896
614 13318
3955 36464
5187 9952
6959 23358
2496 18765
10250 11724
8566 45925
26449 45909
39170 41772
19770 27123
10559 10561
7333 43647
26537 38049
9845 28443
5260 9356
2870 3024
1897 14108
9104 31644
1456 1525
34690 38895
28915 35009
700 12569
11290 14830
965 5873
14855 32006
25189 25191
5532 11529
9960 28863
4753 7231
9720 15428
10184 10196
25132 29061
9272 12566
22492 52327
22978 26661
49038 57065
12788 12795
15342 30806
22667 25547
44585 61583
17356 18285
2063 5123
44507 45272
4340 22241
15107 18078
47 359
14125 19048
7403 8565
7909 12315
25991 34909
9351 9512
43504 58834
9883 10134
36237 36320
2330 15259
24 2415
1729 18386
15249 25237
71 2398
16121 17120
17012 19369
9684 33417
16176 16943
5102 16675
10509 25428
2091 7481
11069 39823
14365 24422
7698 7724
20684 28814
11778 26386
5294 5299
2527 21296
11048 11893
14174 45085
14272 35783
3682 3735
24066 26551
46899 58885
12952 30093
34151 34641
26887 34364
22679 32059
16586 36582
19030 26234
24071 35608
4167 8178
31283 37252
6665 8554
35037 45834
36679 37040
3015 3018
9825 9831
8629 9222
18891 24952
20857 25219
58351 58352
6046 46284
22568 24846
6375 13440
11550 12975
5483 15967
3184 12552
5208 8048
15157 41309
38224 38231
111 12612
1975 2360
7067 9852
17604 37153
1233 1807
14009 16490
3586 8678
7872 41877
19041 30339
63138 63238
28202 41386
18577 19050
2895 5923
13083 59276
10764 28998
493 7035
2335 5147
15418 17064
38281 48971
8671 25794
10113 23047
44724 51333
547 600
1528 30654
7053 25015
12695 33866
10375 25484
14266 17757
19480 31675
33999 36734
1135 2410
608 38033
6599 12624
9452 15644
19369 38118
2878 3053
2864 22956
492 5679
9203 14205
5448 14913
14987 32572
16941 17509
28505 43226
35410 36304
11997 15820
2095 4627
12054 12060
6391 7320
13391 13681
13193 13487
12337 37226
28047 30595
11539 34961
8619 20348
21205 24066
38695 46887
12308 21536
2784 24070
21389 26440
8604 27610
32281 63048
1312 10397
34731 39539
12551 16322
7611 19223
46975 49158
14696 34573
41532 41534
3279 4674
1831 2616
41611 59549
32459 34400
17792 17798
18806 20456
8134 12972
10896 15672
14602 20963
64 66
471 12882
4977 9999
9864 19535
1453 23809
28247 31550
6508 14049
19270 20455
33025 42732
1243 4530
2559 5765
7326 7351
34647 57506
18669 44604
19517 19575
22520 33528
23580 43470
1463 1722
3877 12315
15177 32324
2508 3816
3904 10683
4741 18943
37687 57790
766 9102
24200 40065
20336 20766
14055 18669
5934 5976
2322 11324
8824 56887
3691 20757
11637 11659
8346 26669
3905 18334
1888 1890
153 12604
10267 19104
8089 11313
11745 22156
8765 15017
28617 40712
43093 46312
42466 47530
4175 24828
17489 24760
26939 34609
7986 14131
27006 32767
40070 53186
1918 15571
5497 14082
9911 26424
24699 27612
10196 21847
7305 12206
9904 20131
494 1575
11645 22902
14589 24172
28726 43058
1495 43200
1268 41864
8950 18876
8700 14791
8074 9814
13886 27332
4714 13375
26022 27314
28140 37824
22325 32534
7597 44377
5112 41243
471 41885
14990 25081
31105 36378
3605 9960
8962 10881
9481 9501
24651 38305
13697 13738
7995 56930
8084 8910
490 13733
3666 34274
601 626
8422 17291
5791 16974
19641 25605
34118 44234
19214 28397
8850 40442
19568 37084
42473 45706
3857 9420
264 902
9713 35739
7551 22048
10219 39481
41927 43016
3550 17510
5055 15580
39443 39445
17358 27537
1142 1858
9909 10144
1506 11839
491 3167
3928 10257
14254 42232
24477 27126
1385 5104
4191 17421
22407 28037
2670 22165
20719 24563
20040 36720
793 2038
18006 26432
2248 60068
17958 17966
1461 6395
9352 9356
509 1204
3395 8970
14564 19980
12661 39824
8655 26953
10199 13665
11649 20359
1217 2208
19595 40079
29194 31203
8572 39910
8916 21742
1902 7574
33620 33625
54154 54155
16104 31564
48447 51492
14539 21695
42889 56214
22795 24611
43179 47292
3694 39822
23254 33962
9865 23961
15515 20637
11051 25360
2210 29776
12037 37028
3525 25610
23265 26230
5993 29332
8877 16419
10901 19713
28908 33996
16703 19482
41454 51233
19584 25278
13486 27798
1453 21238
28075 34416
10950 19666
5289 20910
48310 48952
8560 11229
31882 49529
47 19175
26701 39944
30763 51611
40318 58032
22823 38333
7073 27102
7770 40179
9392 9393
25536 40886
5622 18553
9676 45647
25742 34783
27954 56803
6306 24105
922 5370
20670 22773
26553 38118
6442 37740
14484 26432
34783 36280
4806 7771
21053 34490
5030 5488
10955 22707
27067 39100
7910 18643
3210 9832
15826 57346
3404 17837
328 5494
9260 37069
14235 25330
15096 16742
26413 38308
14351 34812
2976 3334
29480 29481
7189 11749
4904 6375
16527 19561
49034 56928
15921 31984
13014 37087
1337 19209
17152 41537
15054 18366
8486 16459
12645 20294
38645 42747
2217 11331
4742 5258
7681 46939
2208 19653
21092 34073
24049 26039
11880 13936
26953 36320
1404 1508
4374 8397
7528 22294
32224 41575
11388 35093
26091 34369
1590 1736
3375 7570
4284 17691
8035 20550
1416 6395
6173 16708
11347 15115
1484 1507
7427 8910
26952 28921
9172 26102
19964 22571
21201 27946
11270 34506
26091 26953
3697 11540
3932 3944
8734 20918
1902 12972
2493 8876
6654 17866
6951 22987
29431 35707
33083 47881
13799 22952
10620 11494
8631 25756
585 21941
35019 37311
3010 7979
21398 28528
34899 48507
10683 32685
26324 26409
2437 36475
13760 24164
17076 30385
29381 32553
33627 33850
50331 57143
16322 20297
12867 18295
15106 19797
19577 26931
10197 23043
24465 25465
29210 39152
8292 21087
5879 29976
6754 18148
7713 14689
15136 21916
31415 44632
24417 29155
1656 8645
7983 19968
29200 34557
31545 36652
3379 6262
18676 21032
1211 9321
7197 18703
36777 36954
13981 40786
147 27558
13192 27488
7110 23775
8831 9136
10142 20733
10821 20595
3155 8111
3551 7352
4704 13706
11831 25659
3659 32307
8607 9035
10691 37548
16805 19472
13936 21154
32534 38894
2341 10894
35533 35537
5824 19152
6049 24934
9507 51379
32413 38679
27101 33763
6366 22994
12837 16989
29051 34755
27562 40170
28328 37025
19212 36314
919 18557
6173 14176
1996 13925
3287 9652
13791 15515
9470 17317
10872 40044
10176 14601
5939 8490
12326 27098
1133 4971
25640 41515
20610 22026
32224 35244
4549 6223
11547 18641
11752 13937
13311 27306
15317 25331
3519 8971
40017 51507
1029 1418
1475 1878
19415 40715
14242 20341
10939 11321
22524 26902
7727 31370
6264 8708
49226 50075
7365 31360
517 795
11353 19284
436 2930
17775 29715
5034 10345
7184 10860
29469 37616
40287 40843
40611 41455
7323 13051
18398 18400
6236 10717
2560 38670
30934 42988
12649 24649
7847 38181
13122 15052
5042 17662
6196 8497
7400 56207
3874 3962
11107 11749
13592 31113
33615 33626
6822 31442
59652 60007
1975 17098
31985 47754
7872 29843
13168 36259
11844 14669
2987 51233
21447 33509
383 13794
24875 59119
10798 40585
3548 10393
8613 8650
26149 31851
12656 22043
9909 11551
12499 24748
2412 4477
34013 45166
9009 18385
4204 13730
5136 9700
2791 3340
18776 21489
3691 26953
21980 24066
16160 19583
10388 16360
10816 17832
19777 26347
7268 26430
19520 20663
1838 18518
11318 14253
26939 40949
8162 18389
1491 10641
1405 1506
3647 3673
7260 10221
25834 26807
27021 28574
2589 14138
2615 35320
5256 21978
19021 35267
17462 17851
30875 31248
14479 27531
2583 7203
7912 9725
21514 31841
1045 5030
12387 20423
7115 31058
13315 40167
2074 6616
8281 31888
37520 46790
47108 47109
3012 7663
3875 23083
5030 8629
9370 23784
27812 29049
39093 49292
36616 37552
8096 32541
41936 41939
4521 4684
9725 14896
6739 8287
3974 15292
7754 48934
8245 42519
23083 25277
40456 43092
13980 34337
2297 5428
1435 13439
8358 25107
14204 14258
8084 19895
25658 28920
12583 19200
6238 56672
14111 19524
13644 14330
14952 31199
4409 15706
94 8444
31259 39313
3950 8431
5145 32500
13931 19381
27847 33386
488 10127
20898 28465
13473 17045
2329 3870
6870 6903
6505 13737
15896 22959
5299 8249
19853 20381
1021 12910
1189 12406
11814 24977
6187 34406
12791 39858
7071 7110
423 3290
36518 36765
7829 34038
5620 15871
15720 16160
2868 6388
1612 14566
8060 31094
8643 11029
8667 10886
15366 48820
2708 12231
21261 59568
36864 48146
43337 43338
2513 6124
2323 8589
5250 21986
2322 31198
10019 22555
13474 27588
4830 7835
5191 18836
19253 31417
49830 61427
13794 17212
1466 18401
12338 13007
16311 32072
19576 23066
26701 33722
2218 3535
20060 33666
21771 45498
1946 5092
27018 33172
38844 40846
714 2167
10978 22191
18201 50216
24482 33349
2362 50296
18171 20410
3100 17938
9037 24801
10212 42023
21255 22421
3943 20833
25259 33835
18692 30354
3615 14245
15579 27129
4896 7346
5050 6896
1103 4293
2229 2823
2838 10688
2695 4866
3884 3907
5180 7065
10691 17915
5700 8037
2997 7201
7385 38424
39899 44335
43868 43875
23841 40554
371 2103
3802 16877
14312 15718
5052 12473
34583 38136
423 17154
36822 51232
5963 38183
5427 14226
816 20734
1193 16277
11155 22618
9832 25205
1917 18869
20042 24761
35707 35724
3705 11540
9825 9888
452 25044
23543 23544
723 19006
6069 26200
1231 2555
2895 18811
423 22125
6366 11671
5999 26442
13222 22302
18480 27643
23878 28877
35707 40671
8823 38514
20820 37659
16398 23644
30004 32972
1449 11522
7592 26902
8034 22091
9129 13366
35782 41344
9223 23961
1900 19506
27812 28908
5516 8689
33785 46062
32514 39545
21261 25043
4705 23690
12972 13002
37227 59384
18972 19212
14278 37710
4166 45533
9430 12397
22063 38233
3764 19732
6679 9512
13234 13245
11147 23380
34045 35661
45108 54995
7608 7649
22311 38780
17138 35296
17187 37730
13228 19118
36950 40077
5931 5960
12875 19747
13376 29004
26863 37693
21698 21699
12471 26127
320 639
3349 25611
8415 23138
42119 43216
5888 16290
10032 17644
24477 53723
4857 39773
11152 30502
26631 26633
27244 29653
32310 32313
46545 46546
49403 53825
1729 4141
25224 30870
15111 25485
22636 40486
11539 19768
32514 57559
41914 42085
10685 10711
27773 34308
19646 20327
6193 11121
7111 24436
11172 34364
33461 42255
1493 13627
11646 27043
24644 32389
28549 45062
12639 12645
14046 18807
8448 19410
5138 20839
11841 11877
2117 2138
2691 8071
10250 20029
5450 11702
13210 38771
4313 8279
2469 12553
767 44742
18835 53599
1938 3673
4042 38897
170 1273
12440 21860
36026 50270
19437 34226
1779 11875
4847 9607
3842 3908
23236 38218
1482 20606
13528 37896
21334 35479
3 2600
5536 9105
9851 17616
3716 23971
5382 7158
9099 39118
1942 19516
15158 20991
13660 35519
16586 25669
8877 26701
8397 10137
32857 51692
13784 13796
5237 11230
25997 26993
5056 25355
8763 48132
2749 8397
4836 7574
5477 15317
26631 28049
52005 53975
12247 13171
25264 34603
3914 28804
14107 27822
37115 54286
3612 14666
11274 22355
25147 34918
26306 37078
3591 28330
9430 22045
13295 18820
6364 12890
1944 15819
13822 21779
3746 9947
8116 13005
8844 22901
22173 23548
25054 34523
5652 14198
18003 38877
10988 10989
26955 30405
1875 32762
11857 18891
2919 12856
1996 23238
1440 4871
12661 15682
6773 6783
28911 39175
10152 27345
3362 14808
2099 17578
5438 18630
7969 15034
20272 20355
3040 10968
4602 6047
14995 22991
3020 23921
12453 12533
24 17324
25825 43143
33614 33635
6324 19151
4847 8336
16317 39493
1948 13011
14315 41412
8423 14913
21633 44218
26081 33869
6213 43788
2821 2823
29052 33980
3131 7059
3644 48643
2316 2385
11337 38673
5385 23045
27118 34370
4283 15548
1979 38678
3091 7381
2738 8791
12337 14117
18270 29677
4753 28807
11646 20418
2171 21619
10287 10410
5405 13494
539 18090
1016 1175
5155 29776
11011 17415
11566 24023
408 2697
20678 26980
4814 7985
18590 30842
903 1088
1912 2301
12318 26581
2099 41661
8011 35976
26798 33866
11826 24359
21501 27574
948 8071
8415 11821
6856 9565
18709 51504
3488 26537
3512 31894
9805 9812
35483 35656
4396 13833
14941 20741
263 3170
44483 51664
14267 14272
8839 20931
4052 17494
5693 19379
9260 27277
24436 36693
3679 32421
2086 20320
28762 50950
33636 34740
1103 3887
9799 16514
554 13762
25280 30774
15638 18907
18003 24912
31146 63024
29848 30096
2360 12974
16280 37858
11730 23656
18612 21646
3598 3729
8761 11921
22030 43429
2232 2236
25748 28472
27013 48587
27236 31538
4530 5646
36740 44783
10155 25245
204 27973
4956 5173
16319 19158
11116 15684
15191 26677
52857 54075
14218 26138
36053 46347
